,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baker Hughes Land and Offshore Split by State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alabama,,Alaska,,Arizona,Arkansas,California,,Colorado,Delaware,D.C.,Florida,,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,,Maine,Maryland,Mass.,Michigan,Minn.,Mississippi,,Missouri,Montana,Nebraska,Nevada,N. Hamp.,N. Jersey,N. Mexico,N. York,N. Carolina,N. Dakota,Ohio,Oklahoma,Oregon,Penn.,Rhode Is.,S. Carolina,S. Dakota,Tennesee,Texas,,Utah,Vermont,Virginia,Wash.,W. Virgina,Wisconsin,Wyoming,TOTAL US,,,
DATE,Land,Offshore,Land,Offshore,Land,Land,Land,Offshore,Land,Land,Land,Land,Offshore,Land,Land,Land,Land,Land,Land,Land,Land,Land,Offshore,Land,Land,Land,Land,Land,Land,Offshore,Land,Land,Land,Land,Land,Land,Land,Land,Land,Land,Land,Land,Land,Land,Land,Land,Land,Land,Land,Offshore,Land,Land,Land,Land,Land,Land,Land,Land,Offshore,TOTAL,
8/2/2019,0,0,10,2,0,0,18,0,32,0,0,0,0,0,0,0,0,0,0,1,0,39,22,0,0,0,0,0,6,0,0,0,0,0,0,0,107,0,0,47,15,88,0,37,0,0,0,0,455,0,7,0,0,0,20,0,36,918,24,942,
8/9/2019,0,0,6,2,0,0,18,0,32,0,0,0,0,0,0,0,0,0,0,0,0,36,23,0,0,0,0,0,6,0,0,0,0,0,0,0,109,0,0,47,15,86,0,37,0,0,0,0,454,0,7,0,0,0,20,0,36,909,25,934,
8/16/2019,0,0,8,2,0,0,18,0,32,0,0,0,0,0,0,0,0,0,0,0,0,37,25,0,0,0,0,0,6,0,0,0,0,0,0,0,111,0,0,48,12,85,0,41,0,0,0,0,450,0,7,0,0,0,16,0,37,908,27,935,
8/23/2019,0,0,6,2,0,0,18,0,28,0,0,1,0,0,0,0,1,0,0,1,0,36,25,0,0,0,0,0,3,0,0,0,0,0,0,0,109,0,0,48,12,82,0,35,0,0,0,0,445,1,7,0,0,0,19,0,37,888,28,916,
8/30/2019,0,0,7,2,0,0,18,0,27,0,0,1,0,0,0,0,1,0,0,0,0,35,25,0,0,0,0,0,1,0,0,0,0,0,0,0,108,0,0,51,12,80,0,34,0,0,0,0,440,1,6,0,0,0,19,0,36,876,28,904,
9/6/2019,0,0,6,2,0,0,18,0,27,0,0,1,0,0,0,0,1,0,0,0,0,35,25,0,0,0,0,0,1,0,0,0,0,0,0,0,108,0,0,54,12,75,0,34,0,0,0,0,437,1,6,0,0,0,19,0,36,870,28,898,
9/13/2019,0,0,6,1,0,0,17,0,26,0,0,1,0,0,0,0,1,0,0,0,0,33,25,0,0,0,1,0,1,0,0,0,0,0,0,0,108,0,0,55,11,76,0,36,0,0,0,0,430,0,6,0,0,0,16,0,36,860,26,886,
9/20/2019,1,0,6,2,0,0,15,0,26,0,0,2,0,0,1,0,1,0,0,0,0,34,23,0,0,0,1,0,3,0,0,1,0,0,0,0,109,0,0,53,11,66,0,36,0,0,0,0,423,0,3,0,0,0,16,0,35,843,25,868,
9/27/2019,1,0,6,2,0,0,15,0,25,0,0,2,0,0,1,0,1,0,0,0,0,34,22,0,0,0,1,0,3,0,0,1,0,0,0,0,109,0,0,53,11,66,0,36,0,0,0,0,418,0,3,0,0,0,16,0,34,836,24,860,
10/4/2019,1,0,7,2,0,0,14,0,24,0,0,2,0,0,1,0,1,0,0,0,0,33,22,0,0,0,1,0,2,0,0,2,0,0,0,0,113,0,0,54,11,63,0,36,0,0,1,0,414,0,4,0,0,0,14,0,33,831,24,855,
10/11/2019,1,0,7,1,0,0,14,0,24,0,0,2,0,0,1,0,1,0,0,0,0,34,23,0,0,0,0,0,2,0,0,1,0,0,0,0,112,0,0,54,10,62,0,32,0,0,1,0,420,0,4,0,0,0,17,0,33,832,24,856,
10/18/2019,1,0,7,1,0,0,14,0,24,0,0,2,0,0,1,0,1,0,0,0,0,34,21,0,0,0,0,0,2,0,0,1,0,0,0,0,111,0,0,54,11,60,0,28,0,0,1,0,423,0,4,0,0,0,16,0,34,829,22,851,
10/25/2019,0,0,7,1,0,0,14,0,25,0,0,2,0,0,1,0,1,0,0,0,0,34,20,0,0,0,0,0,2,0,0,1,0,0,0,0,110,0,0,52,11,54,0,27,0,0,0,0,418,0,3,0,0,0,15,0,32,809,21,830,
11/1/2019,0,0,6,1,0,0,14,0,24,0,0,1,0,0,1,0,1,0,0,0,0,35,21,0,0,0,0,0,2,0,0,1,0,0,0,0,108,0,0,52,11,51,0,25,0,0,0,0,416,0,5,0,0,0,15,0,32,800,22,822,
11/8/2019,0,0,7,1,0,0,15,0,24,0,0,1,0,0,1,0,1,0,0,0,0,34,22,0,0,0,0,0,2,0,0,1,0,1,0,0,104,0,0,51,11,51,0,25,0,0,0,0,413,0,5,0,0,0,15,0,32,794,23,817,
11/15/2019,0,0,8,0,0,0,15,0,23,0,0,1,0,0,1,0,1,0,0,0,0,32,22,0,0,0,0,0,2,0,0,1,0,1,0,0,105,0,0,50,13,52,0,24,0,0,0,0,408,0,4,0,0,0,13,0,30,784,22,806,
11/22/2019,0,0,5,0,0,0,15,0,24,0,0,1,0,0,1,0,1,0,0,0,0,34,22,0,0,0,0,0,3,0,0,2,0,1,0,0,104,0,0,49,13,52,0,23,0,0,0,0,406,0,4,0,0,0,13,0,30,781,22,803,
11/27/2019,0,0,7,0,0,0,15,0,23,0,0,1,0,0,1,0,1,0,0,0,0,35,22,0,0,0,0,0,3,0,0,2,1,1,0,0,103,0,0,49,13,51,0,23,0,0,0,0,405,0,4,0,0,0,13,0,29,780,22,802,
12/6/2019,0,0,7,0,0,0,15,0,23,0,0,1,0,0,1,0,0,2,0,0,0,34,22,0,0,0,0,0,4,0,0,2,1,1,0,0,103,0,0,50,13,50,0,24,0,0,0,0,400,0,4,0,0,0,13,0,29,777,22,799,
12/13/2019,1,0,6,0,0,0,15,0,22,0,0,1,0,0,1,0,0,2,0,1,0,34,22,0,0,0,0,0,5,0,0,2,1,1,0,0,102,0,0,50,11,50,0,25,0,0,0,0,399,1,4,0,0,0,16,0,27,776,23,799,
12/20/2019,1,0,6,0,0,0,14,0,22,0,0,1,0,0,1,0,0,2,0,0,0,35,23,0,0,0,0,0,4,0,0,2,0,1,0,0,103,0,0,49,11,51,0,24,0,0,0,0,417,1,4,0,0,0,16,0,25,789,24,813,
12/27/2019,1,0,7,0,0,0,14,0,22,0,0,1,0,0,1,0,0,2,0,0,0,36,22,0,0,0,0,0,3,0,0,2,0,1,0,0,105,0,0,50,11,52,0,25,0,0,0,0,403,1,4,0,0,0,16,0,26,782,23,805,
1/3/2020,0,0,8,0,0,0,14,0,22,0,0,0,0,0,1,0,0,2,0,0,0,37,21,0,0,0,0,0,0,0,0,2,0,1,0,0,104,0,0,50,11,51,0,24,0,0,0,0,402,1,4,0,0,0,16,0,25,774,22,796,
1/10/2020,0,0,7,0,0,0,14,0,21,0,0,0,0,0,1,0,0,2,0,0,0,35,20,0,0,0,0,0,0,0,0,2,0,1,0,0,102,0,0,49,10,52,0,25,0,0,0,0,395,1,4,0,0,0,16,0,24,760,21,781,
1/17/2020,0,0,10,0,0,0,14,0,21,0,0,0,0,0,1,0,0,2,0,0,0,35,19,0,0,0,0,0,0,0,0,1,0,1,0,0,105,0,0,52,10,53,0,25,0,0,0,0,400,1,5,0,0,0,16,0,25,776,20,796,
1/24/2020,0,0,10,0,0,0,14,0,21,0,0,0,0,0,1,0,0,2,0,0,0,34,20,0,0,0,0,0,0,0,0,1,0,1,0,0,109,0,0,52,11,53,0,25,0,0,0,0,396,1,5,0,0,0,15,0,23,773,21,794,
1/31/2020,0,0,9,0,0,0,14,0,22,0,0,0,0,0,1,0,0,2,0,0,0,31,21,0,0,0,0,0,0,0,0,1,0,1,0,0,109,0,0,52,11,53,0,25,0,0,0,0,395,0,5,0,0,0,15,0,23,769,21,790,
2/7/2020,0,0,10,0,0,0,14,0,22,0,0,0,0,0,1,0,0,2,0,0,0,30,22,0,0,0,0,0,0,0,0,1,0,1,0,0,112,0,0,52,11,50,0,25,0,0,0,0,393,1,6,0,0,0,14,0,23,767,23,790,
2/14/2020,0,0,9,0,0,0,14,0,22,0,0,0,0,0,1,0,0,2,0,0,0,30,22,0,0,0,0,0,0,0,0,1,0,0,0,0,113,0,0,52,11,50,0,24,0,0,0,0,396,1,6,0,0,0,14,0,22,767,23,790,
2/21/2020,0,0,12,0,0,0,13,0,20,0,0,0,0,0,1,0,0,2,0,0,0,30,21,0,0,0,0,0,0,0,0,1,0,0,0,0,115,0,0,52,11,51,0,24,0,0,0,0,396,1,6,0,0,0,14,0,21,769,22,791,
2/28/2020,0,0,10,0,0,0,13,0,21,0,0,0,0,0,1,0,0,1,0,0,0,29,21,0,0,0,0,0,0,0,0,1,0,0,0,0,115,0,0,52,11,48,0,24,0,0,0,0,399,1,6,0,0,0,14,0,23,768,22,790,
3/6/2020,1,0,10,0,0,0,12,0,21,0,0,0,0,0,1,0,0,1,0,0,0,30,22,0,0,0,0,0,1,0,0,1,0,0,0,0,116,0,0,51,11,46,0,24,0,0,0,0,403,1,7,0,0,0,13,0,21,770,23,793,
3/13/2020,1,0,10,0,0,0,12,0,21,0,0,0,0,0,1,0,0,1,0,0,0,29,18,0,0,0,0,0,1,0,0,1,0,0,0,0,117,0,0,51,9,46,0,24,0,0,0,0,407,1,7,0,0,0,15,0,20,773,19,792,
3/20/2020,1,0,10,0,0,0,12,0,21,0,0,0,0,0,1,0,0,1,0,0,0,29,18,0,0,0,0,0,1,0,0,1,0,0,0,0,112,0,0,50,9,43,0,24,0,0,0,0,396,1,7,0,0,0,15,0,20,753,19,772,
3/27/2020,1,0,9,0,0,0,12,0,19,0,0,0,0,0,1,0,0,1,0,0,0,26,18,0,0,0,0,0,1,0,0,1,0,0,0,0,109,0,0,48,9,39,0,24,0,0,0,0,368,0,8,0,0,0,15,0,19,710,18,728,
4/3/2020,1,0,8,0,0,0,10,0,18,0,0,0,0,0,1,0,0,1,0,0,0,26,18,0,0,0,0,0,1,0,0,1,0,0,0,0,100,0,0,42,9,29,0,24,0,0,0,0,338,0,8,0,0,0,15,0,14,646,18,664,
4/9/2020,1,0,6,0,0,0,8,0,16,0,0,0,0,0,1,0,0,1,0,0,0,26,17,0,0,0,0,0,1,0,0,0,0,0,0,0,93,0,0,41,9,26,0,24,0,0,0,0,301,1,6,0,0,0,14,0,10,584,18,602,
4/17/2020,0,0,3,0,0,0,8,0,16,0,0,0,0,0,1,0,0,1,0,0,0,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,34,9,24,0,25,0,0,0,0,261,1,5,0,0,0,10,0,6,512,17,529,
4/24/2020,0,0,3,0,0,0,5,0,15,0,0,0,0,0,1,0,0,1,0,0,0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,27,9,20,0,25,0,0,0,0,230,1,5,0,0,0,7,0,6,448,17,465,
5/1/2020,0,0,3,0,0,0,5,0,8,0,0,0,0,0,1,0,0,1,0,0,0,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,26,9,15,0,23,0,0,0,0,201,0,0,0,0,0,7,0,4,392,16,408,
5/8/2020,0,0,3,0,0,0,5,0,8,0,0,0,0,0,1,0,0,1,0,0,0,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,20,8,13,0,23,0,0,0,0,173,0,0,0,0,0,7,0,4,359,15,374,
5/15/2020,0,0,3,0,0,0,5,0,8,0,0,0,0,0,1,0,0,1,0,0,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,16,8,12,0,23,0,0,0,0,150,0,0,0,0,0,7,0,4,327,12,339,
5/22/2020,0,0,3,0,0,0,5,0,6,0,0,0,0,0,1,0,0,1,0,0,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,14,8,12,0,22,0,0,0,0,138,0,0,0,0,0,8,0,2,306,12,318,
5/29/2020,0,0,3,0,0,0,4,0,6,0,0,0,0,0,1,0,0,1,0,0,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,12,9,12,0,20,0,0,0,0,127,0,0,0,0,0,8,0,2,289,12,301,
6/5/2020,0,0,3,0,0,0,4,0,6,0,0,0,0,0,1,0,0,1,0,0,0,21,13,0,0,0,0,0,1,0,0,0,0,0,0,0,58,0,0,12,9,11,0,20,0,0,0,0,115,0,0,0,0,0,8,0,1,271,13,284,
6/12/2020,0,0,3,0,0,0,4,0,6,0,0,0,0,0,1,0,0,1,0,0,0,21,13,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,11,9,10,0,22,0,0,0,0,114,0,0,0,0,0,6,0,1,266,13,279,
6/19/2020,0,0,3,0,0,0,4,0,6,0,0,0,0,0,1,0,0,1,0,0,0,21,11,0,0,0,0,0,1,0,0,0,0,0,0,0,51,0,0,10,9,9,0,22,0,0,0,0,111,0,0,0,0,0,5,0,1,255,11,266,
6/26/2020,0,0,3,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,21,11,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,10,9,10,0,22,0,0,0,0,112,0,0,0,0,0,5,0,0,254,11,265,
7/2/2020,0,0,3,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,21,10,0,0,0,0,0,1,0,0,0,0,0,0,0,48,0,0,10,8,10,0,22,0,0,0,0,110,2,0,0,0,0,6,0,1,251,12,263,
7/10/2020,0,0,3,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,21,10,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,10,8,10,0,22,0,0,0,0,105,2,0,0,0,0,5,0,1,246,12,258,
7/17/2020,0,0,3,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,20,10,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,10,6,10,0,21,0,0,0,0,102,2,0,0,0,0,6,0,1,241,12,253,
7/24/2020,0,0,3,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,20,10,0,0,0,0,0,1,0,0,0,0,0,0,0,51,0,0,10,6,10,0,20,0,0,0,0,101,2,0,0,0,0,5,0,1,239,12,251,
7/31/2020,0,0,3,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,20,9,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,11,6,11,0,20,0,0,0,0,101,3,0,0,0,0,5,0,1,239,12,251,
8/7/2020,0,0,3,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,11,6,11,0,20,0,0,0,0,101,3,0,0,0,0,5,0,1,235,12,247,
8/14/2020,0,0,3,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,11,6,11,0,20,0,0,0,0,97,3,0,0,0,0,5,0,1,231,13,244,
8/21/2020,0,0,3,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,10,5,11,0,18,0,0,0,0,105,3,0,0,0,0,8,0,1,241,13,254,
8/28/2020,0,0,3,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,10,5,11,0,18,0,0,0,0,104,3,0,0,0,0,8,0,1,241,13,254,
9/4/2020,0,0,3,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,9,5,11,0,18,0,0,0,0,103,3,0,0,0,0,8,0,1,241,15,256,
9/11/2020,0,0,3,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,9,5,12,0,18,0,0,0,0,102,3,0,0,0,0,7,0,1,239,15,254,
9/18/2020,0,0,3,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,26,12,0,0,0,0,0,0,0,0,1,0,0,0,0,43,0,0,9,5,12,0,18,0,0,0,0,104,2,0,0,0,0,8,0,1,241,14,255,
9/25/2020,0,0,2,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,27,12,0,0,0,0,0,0,0,0,1,0,0,0,0,41,0,0,9,6,12,0,19,0,0,0,0,111,2,0,0,0,0,7,0,1,247,14,261,
10/2/2020,0,0,2,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,28,12,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,0,10,6,12,0,19,0,0,0,0,111,2,0,0,0,0,7,0,1,252,14,266,
10/9/2020,0,0,2,0,0,0,4,0,5,0,0,0,0,0,1,0,0,1,0,0,0,28,12,0,0,0,0,0,0,0,0,1,0,0,0,0,45,0,0,10,6,12,0,18,0,0,0,0,114,2,0,0,0,0,7,0,1,255,14,269,
10/16/2020,0,0,2,0,0,0,4,0,4,0,0,0,0,0,1,0,0,1,0,0,0,26,12,0,0,0,0,0,0,0,0,1,0,0,0,0,45,0,0,11,6,14,0,18,0,0,0,0,121,2,3,0,0,0,8,0,3,268,14,282,
10/23/2020,1,0,3,0,0,0,4,0,4,0,0,0,0,0,1,0,0,1,0,0,0,25,12,0,0,0,0,0,1,0,0,1,0,0,0,0,45,0,0,11,6,15,0,18,0,0,0,0,124,1,3,0,0,0,8,0,3,274,13,287,
10/30/2020,1,0,3,0,0,0,4,0,4,0,0,0,0,0,1,0,0,1,0,0,0,25,12,0,0,0,0,0,1,0,0,1,0,0,0,0,47,0,0,11,6,14,0,18,0,0,0,0,132,1,3,0,0,0,8,0,3,283,13,296,
11/6/2020,0,0,3,0,0,0,4,0,4,0,0,0,0,0,1,0,0,1,0,0,0,26,11,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0,0,11,5,13,0,18,0,0,0,0,138,1,3,0,0,0,7,0,3,288,12,300,
11/13/2020,0,0,3,0,0,0,4,0,4,0,0,0,0,0,1,0,0,1,0,0,0,26,12,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0,0,11,4,14,0,20,0,0,0,0,144,1,3,0,0,0,7,0,3,299,13,312,
11/20/2020,0,0,3,0,0,0,4,0,4,0,0,0,0,0,1,0,0,1,0,0,0,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,11,4,13,0,20,0,0,0,0,143,1,3,0,0,0,7,0,2,298,12,310,
11/25/2020,0,0,3,0,0,0,7,0,5,0,0,0,0,0,0,0,0,1,0,0,0,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,11,4,13,0,20,0,0,0,0,146,1,3,0,0,0,7,0,2,308,12,320,
12/4/2020,0,0,3,0,0,0,6,0,7,0,0,0,0,0,0,0,0,1,0,0,0,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,11,4,13,0,17,0,0,0,0,148,1,3,0,0,0,9,0,1,310,13,323,
12/11/2020,0,0,3,0,0,0,6,0,7,0,0,0,0,0,0,0,0,1,0,0,0,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,11,5,14,0,19,0,0,0,0,154,1,3,0,0,0,9,0,5,325,13,338,
12/18/2020,0,0,3,0,0,0,6,0,7,0,0,0,0,0,0,0,0,1,0,0,0,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,11,5,14,0,19,0,0,0,0,155,3,3,0,0,0,9,0,4,330,16,346,
12/23/2020,0,0,2,0,0,0,6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,11,5,16,0,19,0,0,0,0,156,3,3,0,0,0,8,0,4,331,17,348,
12/31/2020,0,0,2,0,0,0,6,0,6,0,0,0,0,0,0,0,0,1,0,0,0,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,11,5,17,0,19,0,0,0,0,158,3,3,0,0,0,8,0,4,334,17,351,
1/8/2021,0,0,3,0,0,0,7,0,6,0,0,0,0,0,0,0,0,1,0,0,0,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,11,4,18,0,21,0,0,0,0,158,3,3,0,0,0,9,0,4,343,17,360,
1/15/2021,0,0,3,0,0,0,7,0,8,0,0,0,0,0,0,0,0,1,0,0,0,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,10,4,17,0,19,0,0,0,0,168,1,3,0,0,0,11,0,4,357,16,373,
1/22/2021,0,0,5,0,0,0,7,0,8,0,0,0,0,0,0,0,0,1,0,0,0,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,11,5,17,0,18,0,0,0,0,174,1,3,0,0,0,12,0,4,362,16,378,
1/29/2021,0,0,4,0,0,0,7,0,8,0,0,0,0,0,0,0,0,1,0,0,0,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,12,5,18,0,18,0,0,0,0,181,1,3,0,0,0,12,0,5,368,16,384,
2/5/2021,0,0,4,0,0,0,7,0,8,0,0,0,0,0,0,0,0,1,0,0,0,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,12,7,18,0,18,0,0,0,0,187,2,3,0,0,0,12,0,5,376,16,392,
2/12/2021,0,0,4,0,0,0,7,0,8,0,0,0,0,0,0,0,0,1,0,0,0,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,13,7,17,0,18,0,0,0,0,191,2,3,0,0,0,12,0,5,380,17,397,
2/19/2021,0,0,3,0,0,0,7,0,8,0,0,0,0,0,0,0,0,1,0,0,0,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,14,7,17,0,18,0,0,0,0,192,2,3,0,0,0,12,0,5,381,16,397,
2/26/2021,0,0,3,0,0,0,7,0,8,0,0,0,0,0,0,0,0,1,0,0,0,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,14,7,17,0,20,0,0,0,0,195,2,3,0,0,0,11,0,5,385,17,402,
3/5/2021,0,0,3,0,0,0,7,0,8,0,0,0,0,0,0,0,0,1,0,0,0,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,13,7,17,0,20,0,0,0,0,200,2,3,0,0,0,11,0,5,389,14,403,
3/12/2021,0,0,3,0,0,0,7,0,8,0,0,0,0,0,0,0,0,1,0,0,0,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,12,9,16,0,18,0,0,0,0,201,2,3,0,0,0,12,0,5,389,13,402,
3/19/2021,0,0,3,0,0,0,7,0,8,0,0,0,0,0,0,0,0,1,0,0,0,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,13,9,16,0,18,0,0,0,0,200,2,3,0,0,0,12,0,5,398,13,411,
3/26/2021,0,0,3,0,0,0,7,0,9,0,0,0,0,0,0,0,0,1,0,0,0,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,14,9,17,0,18,0,0,0,0,203,2,4,0,0,0,12,0,5,405,12,417,
4/1/2021,0,0,3,0,0,0,7,0,10,0,0,0,0,0,0,0,0,1,0,0,0,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,14,9,19,0,19,0,0,0,0,207,2,6,0,0,0,11,0,5,416,14,430,
4/9/2021,0,0,3,0,0,0,7,0,10,0,0,0,0,0,0,0,0,1,0,0,0,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,14,10,20,0,19,0,0,0,0,208,1,8,0,0,0,11,0,4,421,11,432,
4/16/2021,0,0,3,0,0,0,7,0,10,0,0,0,0,0,0,0,0,1,0,0,0,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,15,10,21,0,18,0,0,0,0,212,2,8,0,0,0,11,0,4,427,12,439,
4/23/2021,0,0,3,0,0,0,7,0,10,0,0,0,0,0,0,0,0,1,0,0,0,37,10,0,0,0,0,0,1,0,0,0,0,0,0,0,71,0,0,15,10,21,0,18,0,0,0,0,210,1,8,0,0,0,11,0,4,427,11,438,
4/30/2021,0,0,3,0,0,0,7,0,10,0,0,0,0,0,0,0,0,1,0,0,0,37,12,0,0,0,0,0,1,0,0,0,0,0,0,0,70,0,0,15,10,21,0,18,0,0,0,0,211,1,8,0,0,0,11,0,4,427,13,440,
5/7/2021,0,0,3,0,0,0,6,0,10,0,0,0,0,0,0,0,0,1,0,0,0,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,15,10,21,0,19,0,0,0,0,216,1,9,0,0,0,11,0,4,435,13,448,
5/14/2021,0,0,4,0,0,0,6,0,10,0,0,0,0,0,0,0,0,1,0,0,0,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,16,10,22,0,19,0,0,0,0,216,0,9,0,0,0,11,0,4,438,15,453,
5/21/2021,0,0,4,0,0,0,6,0,10,0,0,0,0,0,0,0,0,1,0,0,0,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,16,10,26,0,19,0,0,0,0,214,0,9,0,0,0,11,0,4,441,14,455,
5/28/2021,0,0,4,0,0,0,6,0,9,0,0,0,0,0,0,0,0,1,0,0,0,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,16,10,28,0,17,0,0,0,0,218,0,9,0,0,0,11,0,4,443,14,457,
6/4/2021,0,0,4,0,0,0,6,0,9,0,0,0,0,0,0,0,0,1,0,0,0,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,16,10,28,0,17,0,0,0,0,216,0,9,0,0,0,11,0,4,443,13,456,
6/11/2021,0,0,3,0,0,0,6,0,9,0,0,0,0,0,0,0,1,0,0,0,0,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,16,8,28,0,16,0,0,0,0,219,0,9,0,0,0,12,0,7,448,13,461,
6/18/2021,0,0,3,0,0,0,7,0,10,0,0,0,0,0,0,0,1,0,0,0,0,39,13,0,0,0,1,0,0,0,0,0,0,0,0,0,75,0,0,17,9,27,0,18,0,0,0,0,221,0,10,0,0,0,9,0,10,457,13,470,
6/25/2021,0,0,4,0,0,0,6,0,10,0,0,0,0,0,0,0,1,0,0,0,0,39,13,0,0,0,1,0,0,0,0,0,0,0,0,0,75,0,0,17,9,27,0,18,0,0,0,0,220,1,10,0,0,0,9,0,10,456,14,470,
7/2/2021,0,0,4,0,0,0,6,0,13,0,0,0,0,0,0,0,1,0,0,0,0,39,13,0,0,0,1,0,0,0,0,0,0,0,0,0,75,0,0,18,9,27,0,19,0,0,0,0,221,1,10,0,0,0,9,0,9,461,14,475,
7/9/2021,0,0,4,0,0,0,6,0,12,0,0,0,0,0,0,0,1,0,0,0,0,37,16,0,0,0,1,0,0,0,0,0,0,0,0,0,75,0,0,18,10,27,0,18,0,0,0,0,223,1,10,0,0,0,10,0,10,462,17,479,
